step,time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,agl,dist_xy,dist_3d,target_x,target_y,target_z,plat_vel_x,plat_vel_y,plat_vel_z,cmd_vx,cmd_vy,cmd_vz,cmd_speed,cmd_yaw,landing_phase,descent_phase,assist_type,collision_risk,clutter_density,navigability,escape_active,pred_escape_active,threat_acc,terrain_id,phase_reason,rel_vx_to_pad,rel_vy_to_pad,pad_frame_dx,pad_frame_dy
688,75.828,-1.196,-8.544,31.7872,-0.9128,-0.7072,-0.547,7.301,3.668,31.799,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5233,-1.1356,-1.068,2.1796,-0.3876,0,0,1,0.525,0.264,0.736,0,0,0.0,3,SEARCH_PHASE,-0.9128,-0.7072,2.9406,2.1921
689,75.943,-1.2145,-8.5582,31.7762,-0.9236,-0.7106,-0.547,7.283,3.644,31.786,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5234,-1.1354,-1.116,2.2035,-0.4016,0,0,1,0.525,0.26,0.74,0,0,0.0,3,SEARCH_PHASE,-0.9236,-0.7106,2.9222,2.1779
690,76.061,-1.2331,-8.5724,31.7653,-0.9318,-0.7125,-0.5468,7.265,3.621,31.772,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5235,-1.1353,-1.164,2.2282,-0.3923,0,0,1,0.526,0.264,0.736,0,0,0.0,3,SEARCH_PHASE,-0.9318,-0.7125,2.9035,2.1636
691,76.178,-1.2519,-8.5867,31.7543,-0.9396,-0.7139,-0.5471,7.247,3.597,31.759,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5236,-1.1352,-1.212,2.2537,-0.3978,0,0,1,0.526,0.267,0.733,0,0,0.0,3,SEARCH_PHASE,-0.9396,-0.7139,2.8847,2.1494
692,76.292,-1.2708,-8.601,31.7434,-0.9448,-0.714,-0.5465,7.229,3.574,31.745,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5236,-1.1351,-1.26,2.2798,-0.4081,0,0,1,0.529,0.27,0.73,0,0,0.0,3,SEARCH_PHASE,-0.9448,-0.714,2.8658,2.1351
693,76.409,-1.2898,-8.6153,31.7325,-0.9497,-0.7134,-0.5467,7.211,3.55,31.732,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5237,-1.1351,-1.308,2.3067,-0.3868,0,0,1,0.53,0.273,0.727,0,0,0.0,3,SEARCH_PHASE,-0.9497,-0.7134,2.8468,2.1208
694,76.522,-1.3088,-8.6295,31.7216,-0.9516,-0.7129,-0.546,7.193,3.526,31.718,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5237,-1.1351,-1.356,2.3343,-0.4075,0,0,1,0.531,0.276,0.724,0,0,0.0,3,SEARCH_PHASE,-0.9516,-0.7129,2.8278,2.1066
695,76.642,-1.3279,-8.6438,31.7106,-0.9535,-0.7113,-0.5455,7.176,3.502,31.705,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5237,-1.1351,-1.404,2.3625,-0.3881,0,0,1,0.532,0.274,0.726,0,0,0.0,3,SEARCH_PHASE,-0.9535,-0.7113,2.8087,2.0923
696,76.777,-1.3469,-8.658,31.6997,-0.9523,-0.71,-0.5453,7.158,3.479,31.691,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5237,-1.1351,-1.452,2.3913,-0.415,0,0,1,0.534,0.283,0.717,0,0,0.0,3,SEARCH_PHASE,-0.9523,-0.71,2.7897,2.0781
697,76.894,-1.3659,-8.6721,31.6888,-0.9507,-0.7077,-0.5449,7.14,3.455,31.678,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5237,-1.1351,-1.5,2.4207,-0.395,0,0,1,0.536,0.283,0.717,0,0,0.0,3,SEARCH_PHASE,-0.9507,-0.7077,2.7707,2.064
698,77.012,-1.3849,-8.6862,31.6779,-0.9473,-0.7065,-0.5449,7.122,3.431,31.664,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5237,-1.135,-1.5,2.4207,-0.4085,0,0,1,0.538,0.286,0.714,0,0,0.0,3,SEARCH_PHASE,-0.9473,-0.7065,2.7517,2.0498
699,77.129,-1.4038,-8.7003,31.6671,-0.9448,-0.705,-0.5447,7.104,3.408,31.651,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5237,-1.135,-1.5,2.4207,-0.3884,0,0,1,0.539,0.288,0.712,0,0,0.0,3,SEARCH_PHASE,-0.9448,-0.705,2.7328,2.0357
700,77.244,-1.4226,-8.7144,31.6562,-0.9404,-0.704,-0.5446,7.086,3.384,31.638,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5237,-1.135,-1.5,2.4207,-0.4109,0,0,1,0.541,0.287,0.713,0,0,0.0,3,SEARCH_PHASE,-0.9404,-0.704,2.714,2.0217
701,77.359,-1.4413,-8.7285,31.6453,-0.937,-0.7023,-0.5446,7.069,3.361,31.624,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5237,-1.135,-1.5,2.4207,-0.3906,0,0,1,0.542,0.284,0.716,0,0,0.0,3,SEARCH_PHASE,-0.937,-0.7023,2.6953,2.0076
702,77.474,-1.46,-8.7425,31.6344,-0.9312,-0.7014,-0.5448,7.051,3.338,31.611,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5238,-1.1349,-1.5,2.4207,-0.4075,0,0,1,0.544,0.288,0.712,0,0,0.0,3,SEARCH_PHASE,-0.9312,-0.7014,2.6767,1.9936
703,77.59,-1.4785,-8.7565,31.6235,-0.926,-0.7,-0.5448,7.033,3.314,31.598,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5238,-1.1349,-1.5,2.4207,-0.3869,0,0,1,0.545,0.283,0.717,0,0,0.0,3,SEARCH_PHASE,-0.926,-0.7,2.6581,1.9796
704,77.709,-1.4969,-8.7705,31.6126,-0.9197,-0.6992,-0.5447,7.015,3.291,31.585,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5239,-1.1347,-1.5,2.4207,-0.4102,0,0,1,0.547,0.282,0.718,0,0,0.0,3,SEARCH_PHASE,-0.9197,-0.6992,2.6397,1.9656
705,77.829,-1.5152,-8.7844,31.6017,-0.9152,-0.6976,-0.5447,6.998,3.268,31.571,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.524,-1.1346,-1.5,2.4207,-0.3898,0,0,1,0.547,0.283,0.717,0,0,0.0,3,SEARCH_PHASE,-0.9152,-0.6976,2.6214,1.9517
706,77.95,-1.5334,-8.7984,31.5908,-0.9091,-0.6968,-0.5447,6.98,3.245,31.558,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5241,-1.1345,-1.5,2.4207,-0.4132,0,0,1,0.55,0.278,0.722,0,0,0.0,3,SEARCH_PHASE,-0.9091,-0.6968,2.6033,1.9377
707,78.067,-1.5515,-8.8123,31.5799,-0.9045,-0.6954,-0.5448,6.962,3.222,31.545,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5243,-1.1343,-1.5,2.4207,-0.393,0,0,1,0.551,0.282,0.718,0,0,0.0,3,SEARCH_PHASE,-0.9045,-0.6954,2.5852,1.9238
708,78.185,-1.5694,-8.8262,31.569,-0.898,-0.6951,-0.5452,6.944,3.2,31.532,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5244,-1.1341,-1.5,2.4207,-0.4016,0,0,1,0.552,0.279,0.721,0,0,0.0,3,SEARCH_PHASE,-0.898,-0.6951,2.5672,1.9099
709,78.302,-1.5873,-8.8401,31.5581,-0.8926,-0.6944,-0.5452,6.927,3.177,31.519,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5246,-1.1339,-1.5,2.4207,-0.3808,0,0,1,0.552,0.292,0.708,0,0,0.0,3,SEARCH_PHASE,-0.8926,-0.6944,2.5494,1.896
710,78.423,-1.605,-8.8539,31.5472,-0.8877,-0.6938,-0.545,6.909,3.155,31.506,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5248,-1.1336,-1.5,2.4207,-0.4043,0,0,1,0.553,0.292,0.708,0,0,0.0,3,SEARCH_PHASE,-0.8877,-0.6938,2.5316,1.8821
711,78.538,-1.6227,-8.8678,31.5363,-0.8852,-0.6919,-0.5449,6.891,3.132,31.492,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.525,-1.1333,-1.5,2.4207,-0.3847,0,0,1,0.554,0.295,0.705,0,0,0.0,3,SEARCH_PHASE,-0.8852,-0.6919,2.5139,1.8683
712,78.662,-1.6404,-8.8816,31.5254,-0.8821,-0.6902,-0.5448,6.874,3.11,31.479,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5252,-1.1331,-1.5,2.4207,-0.4079,0,0,1,0.555,0.29,0.71,0,0,0.0,3,SEARCH_PHASE,-0.8821,-0.6902,2.4963,1.8545
713,78.778,-1.658,-8.8953,31.5145,-0.8811,-0.6874,-0.5447,6.856,3.087,31.466,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5254,-1.1328,-1.5,2.4207,-0.3888,0,0,1,0.556,0.302,0.698,0,0,0.0,3,SEARCH_PHASE,-0.8811,-0.6874,2.4786,1.8408
714,78.891,-1.6756,-8.909,31.5036,-0.879,-0.6851,-0.5446,6.839,3.065,31.453,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5256,-1.1326,-1.5,2.4207,-0.4118,0,0,1,0.558,0.292,0.708,0,0,0.0,3,SEARCH_PHASE,-0.879,-0.6851,2.4611,1.8271
715,79.018,-1.6931,-8.9227,31.4927,-0.8788,-0.682,-0.5446,6.821,3.043,31.44,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5257,-1.1323,-1.5,2.4207,-0.393,0,0,1,0.559,0.299,0.701,0,0,0.0,3,SEARCH_PHASE,-0.8788,-0.682,2.4435,1.8134
716,79.142,-1.7107,-8.9363,31.4818,-0.8772,-0.6796,-0.5447,6.803,3.021,31.427,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5259,-1.1321,-1.5,2.4207,-0.4184,0,0,1,0.561,0.298,0.702,0,0,0.0,3,SEARCH_PHASE,-0.8772,-0.6796,2.4259,1.7998
717,79.271,-1.7282,-8.9498,31.4709,-0.8771,-0.6765,-0.5446,6.786,2.999,31.414,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5261,-1.1319,-1.5,2.4207,-0.3999,0,0,1,0.562,0.303,0.697,0,0,0.0,3,SEARCH_PHASE,-0.8771,-0.6765,2.4084,1.7863
718,79.388,-1.7457,-8.9633,31.46,-0.8759,-0.6747,-0.5452,6.768,2.976,31.401,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5262,-1.1317,-1.5,2.4207,-0.4184,0,0,1,0.564,0.3,0.7,0,0,0.0,3,SEARCH_PHASE,-0.8759,-0.6747,2.3909,1.7728
719,79.514,-1.7633,-8.9767,31.4491,-0.8767,-0.6727,-0.5449,6.751,2.954,31.388,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5264,-1.1315,-1.5,2.4207,-0.3966,0,0,1,0.567,0.299,0.701,0,0,0.0,3,SEARCH_PHASE,-0.8767,-0.6727,2.3733,1.7593
720,79.642,-1.7808,-8.9902,31.4382,-0.8762,-0.6719,-0.5447,6.734,2.932,31.376,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5265,-1.1313,-1.5,2.4207,-0.4149,0,0,1,0.569,0.298,0.702,0,0,0.0,3,SEARCH_PHASE,-0.8762,-0.6719,2.3558,1.7459
721,79.784,-1.7984,-9.0036,31.4273,-0.8774,-0.6712,-0.5447,6.716,2.91,31.363,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5266,-1.1311,-1.5,2.4207,-0.3928,0,0,1,0.571,0.3,0.7,0,0,0.0,3,SEARCH_PHASE,-0.8774,-0.6712,2.3383,1.7325
722,79.919,-1.8159,-9.017,31.4164,-0.8771,-0.6718,-0.5447,6.699,2.888,31.35,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5268,-1.1309,-1.5,2.4207,-0.3955,0,0,1,0.573,0.304,0.696,0,0,0.0,3,SEARCH_PHASE,-0.8771,-0.6718,2.3207,1.719
723,80.051,-1.8335,-9.0305,31.4056,-0.8782,-0.6725,-0.5446,6.681,2.866,31.337,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5269,-1.1307,-1.5,2.4207,-0.3785,0,0,1,0.572,0.298,0.702,0,0,0.0,3,SEARCH_PHASE,-0.8782,-0.6725,2.3032,1.7056
724,80.171,-1.851,-9.044,31.3946,-0.878,-0.6734,-0.5451,6.664,2.844,31.324,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5271,-1.1305,-1.5,2.4207,-0.4005,0,0,1,0.573,0.303,0.697,0,0,0.0,3,SEARCH_PHASE,-0.878,-0.6734,2.2856,1.6921
725,80.292,-1.8686,-9.0574,31.3838,-0.8798,-0.6728,-0.545,6.646,2.822,31.311,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5272,-1.1304,-1.5,2.4207,-0.3902,0,0,1,0.574,0.302,0.698,0,0,0.0,3,SEARCH_PHASE,-0.8798,-0.6728,2.268,1.6787
726,80.417,-1.8862,-9.0709,31.3729,-0.8806,-0.6723,-0.5447,6.629,2.8,31.298,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5273,-1.1302,-1.5,2.4207,-0.4132,0,0,1,0.576,0.3,0.7,0,0,0.0,3,SEARCH_PHASE,-0.8806,-0.6723,2.2504,1.6652
727,80.55,-1.9039,-9.0843,31.362,-0.883,-0.6711,-0.5446,6.611,2.777,31.285,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5274,-1.13,-1.5,2.4207,-0.3949,0,0,1,0.577,0.301,0.699,0,0,0.0,3,SEARCH_PHASE,-0.883,-0.6711,2.2327,1.6518
728,80.723,-1.9216,-9.0977,31.3511,-0.8839,-0.671,-0.5445,6.594,2.755,31.273,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5275,-1.1299,-1.5,2.4207,-0.4178,0,0,1,0.579,0.3,0.7,0,0,0.0,3,SEARCH_PHASE,-0.8839,-0.671,2.2151,1.6384
729,80.906,-1.9393,-9.1111,31.3402,-0.8862,-0.6703,-0.5445,6.576,2.733,31.26,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5276,-1.1297,-1.5,2.4207,-0.3998,0,0,1,0.58,0.302,0.698,0,0,0.0,3,SEARCH_PHASE,-0.8862,-0.6703,2.1973,1.625
730,81.057,-1.957,-9.1245,31.3293,-0.8865,-0.6709,-0.5453,6.559,2.711,31.247,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5278,-1.1296,-1.5,2.4207,-0.4111,0,0,1,0.582,0.308,0.692,0,0,0.0,3,SEARCH_PHASE,-0.8865,-0.6709,2.1796,1.6116
731,81.234,-1.9748,-9.1379,31.3184,-0.8878,-0.6713,-0.545,6.541,2.688,31.234,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5279,-1.1295,-1.5,2.4207,-0.3894,0,0,1,0.584,0.313,0.687,0,0,0.0,3,SEARCH_PHASE,-0.8878,-0.6713,2.1618,1.5981
732,81.407,-1.9925,-9.1514,31.3075,-0.8877,-0.6725,-0.5448,6.524,2.666,31.222,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.528,-1.1293,-1.5,2.4207,-0.4094,0,0,1,0.586,0.314,0.686,0,0,0.0,3,SEARCH_PHASE,-0.8877,-0.6725,2.1441,1.5847
733,81.553,-2.0103,-9.1649,31.2966,-0.8891,-0.673,-0.5447,6.506,2.644,31.209,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5281,-1.1292,-1.5,2.4207,-0.3873,0,0,1,0.588,0.32,0.68,0,0,0.0,3,SEARCH_PHASE,-0.8891,-0.673,2.1263,1.5712
734,81.704,-2.0281,-9.1784,31.2857,-0.8888,-0.6745,-0.5447,6.489,2.622,31.196,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5282,-1.129,-1.5,2.4207,-0.4022,0,0,1,0.59,0.327,0.673,0,0,0.0,3,SEARCH_PHASE,-0.8888,-0.6745,2.1085,1.5577
735,81.839,-2.0459,-9.1919,31.2748,-0.8896,-0.6756,-0.5453,6.471,2.599,31.183,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5283,-1.1288,-1.5,2.4207,-0.3834,0,0,1,0.591,0.323,0.677,0,0,0.0,3,SEARCH_PHASE,-0.8896,-0.6756,2.0907,1.5442
736,81.983,-2.0637,-9.2054,31.2639,-0.8886,-0.6775,-0.545,6.454,2.577,31.171,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5285,-1.1286,-1.5,2.4207,-0.4105,0,0,1,0.592,0.322,0.678,0,0,0.0,3,SEARCH_PHASE,-0.8886,-0.6775,2.073,1.5307
737,82.133,-2.0814,-9.219,31.253,-0.889,-0.6786,-0.5449,6.436,2.554,31.158,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5286,-1.1284,-1.5,2.4207,-0.3946,0,0,1,0.592,0.318,0.682,0,0,0.0,3,SEARCH_PHASE,-0.889,-0.6786,2.0552,1.5171
738,82.273,-2.0992,-9.2326,31.2421,-0.8874,-0.6805,-0.5452,6.419,2.532,31.145,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5288,-1.1282,-1.5,2.4207,-0.4063,0,0,1,0.595,0.326,0.674,0,0,0.0,3,SEARCH_PHASE,-0.8874,-0.6805,2.0374,1.5035
739,82.436,-2.1169,-9.2462,31.2312,-0.8869,-0.6819,-0.5456,6.401,2.51,31.132,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.529,-1.1279,-1.5,2.4207,-0.3862,0,0,1,0.595,0.322,0.678,0,0,0.0,3,SEARCH_PHASE,-0.8869,-0.6819,2.0197,1.4898
740,82.563,-2.1346,-9.2599,31.2203,-0.8858,-0.6838,-0.5452,6.383,2.487,31.12,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5292,-1.1276,-1.5,2.4207,-0.4105,0,0,1,0.596,0.323,0.677,0,0,0.0,3,SEARCH_PHASE,-0.8858,-0.6838,2.002,1.4762
741,82.685,-2.1524,-9.2736,31.2094,-0.8874,-0.6847,-0.545,6.366,2.465,31.107,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5295,-1.1273,-1.5,2.4207,-0.393,0,0,1,0.597,0.321,0.679,0,0,0.0,3,SEARCH_PHASE,-0.8874,-0.6847,1.9842,1.4625
742,82.805,-2.1701,-9.2873,31.1985,-0.8883,-0.6863,-0.5451,6.348,2.443,31.095,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5297,-1.127,-1.5,2.4207,-0.4149,0,0,1,0.599,0.323,0.677,0,0,0.0,3,SEARCH_PHASE,-0.8883,-0.6863,1.9665,1.4488
743,82.928,-2.188,-9.3011,31.1876,-0.8915,-0.6871,-0.545,6.331,2.42,31.082,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5299,-1.1267,-1.5,2.4207,-0.3966,0,0,1,0.6,0.324,0.676,0,0,0.0,3,SEARCH_PHASE,-0.8915,-0.6871,1.9486,1.435
744,83.047,-2.2058,-9.3148,31.1767,-0.8937,-0.6887,-0.5449,6.313,2.397,31.069,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5302,-1.1263,-1.5,2.4207,-0.4184,0,0,1,0.602,0.327,0.673,0,0,0.0,3,SEARCH_PHASE,-0.8937,-0.6887,1.9308,1.4212
745,83.16,-2.2238,-9.3286,31.1658,-0.8979,-0.6898,-0.5448,6.295,2.375,31.057,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5304,-1.126,-1.5,2.4207,-0.4003,0,0,1,0.603,0.329,0.671,0,0,0.0,3,SEARCH_PHASE,-0.8979,-0.6898,1.9128,1.4074
746,83.275,-2.2418,-9.3425,31.1549,-0.9008,-0.692,-0.5455,6.278,2.352,31.044,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5306,-1.1257,-1.5,2.4207,-0.4049,0,0,1,0.605,0.333,0.667,0,0,0.0,3,SEARCH_PHASE,-0.9008,-0.692,1.8948,1.3936
747,83.398,-2.2599,-9.3564,31.144,-0.9054,-0.6939,-0.5453,6.26,2.329,31.032,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5308,-1.1254,-1.5,2.4207,-0.3842,0,0,1,0.606,0.335,0.665,0,0,0.0,3,SEARCH_PHASE,-0.9054,-0.6939,1.8767,1.3797
748,83.517,-2.2781,-9.3703,31.1331,-0.9089,-0.6959,-0.5451,6.242,2.306,31.019,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.531,-1.1251,-1.5,2.4207,-0.404,0,0,1,0.607,0.338,0.662,0,0,0.0,3,SEARCH_PHASE,-0.9089,-0.6959,1.8585,1.3658
749,83.642,-2.2964,-9.3842,31.1222,-0.9142,-0.6965,-0.5451,6.224,2.283,31.006,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5312,-1.1249,-1.5,2.4207,-0.3834,0,0,1,0.608,0.336,0.664,0,0,0.0,3,SEARCH_PHASE,-0.9142,-0.6965,1.8402,1.3519
750,83.756,-2.3148,-9.3982,31.1113,-0.918,-0.6974,-0.545,6.207,2.26,30.994,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5314,-1.1246,-1.5,2.4207,-0.4037,0,0,1,0.609,0.337,0.663,0,0,0.0,3,SEARCH_PHASE,-0.918,-0.6974,1.8219,1.3379
751,83.869,-2.3332,-9.4121,31.1003,-0.9232,-0.6972,-0.5454,6.189,2.237,30.981,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5316,-1.1244,-1.5,2.4207,-0.3836,0,0,1,0.61,0.343,0.657,0,0,0.0,3,SEARCH_PHASE,-0.9232,-0.6972,1.8034,1.324
752,83.981,-2.3518,-9.4261,31.0894,-0.9266,-0.6976,-0.5453,6.171,2.214,30.969,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5317,-1.1242,-1.5,2.4207,-0.406,0,0,1,0.612,0.341,0.659,0,0,0.0,3,SEARCH_PHASE,-0.9266,-0.6976,1.7849,1.31
753,84.095,-2.3704,-9.44,31.0785,-0.9311,-0.6971,-0.5452,6.153,2.191,30.956,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5318,-1.1241,-1.5,2.4207,-0.3867,0,0,1,0.613,0.342,0.658,0,0,0.0,3,SEARCH_PHASE,-0.9311,-0.6971,1.7662,1.2961
754,84.21,-2.389,-9.4539,31.0676,-0.9336,-0.6974,-0.5451,6.136,2.167,30.944,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5319,-1.1239,-1.5,2.4207,-0.4094,0,0,1,0.615,0.335,0.665,0,0,0.0,3,SEARCH_PHASE,-0.9336,-0.6974,1.7476,1.2821
755,84.326,-2.4078,-9.4679,31.0567,-0.9368,-0.6969,-0.545,6.118,2.144,30.931,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.532,-1.1238,-1.5,2.4207,-0.3901,0,0,1,0.617,0.334,0.666,0,0,0.0,3,SEARCH_PHASE,-0.9368,-0.6969,1.7288,1.2682
756,84.446,-2.4265,-9.4818,31.0458,-0.9376,-0.6976,-0.5451,6.1,2.121,30.919,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5321,-1.1237,-1.5,2.4207,-0.3942,0,0,1,0.618,0.338,0.662,0,0,0.0,3,SEARCH_PHASE,-0.9376,-0.6976,1.7101,1.2542
757,84.559,-2.4453,-9.4958,31.0349,-0.9389,-0.6977,-0.5452,6.082,2.097,30.906,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5322,-1.1236,-1.5,2.4207,-0.3753,0,0,1,0.618,0.336,0.664,0,0,0.0,3,SEARCH_PHASE,-0.9389,-0.6977,1.6913,1.2403
758,84.675,-2.4641,-9.5097,31.024,-0.938,-0.6977,-0.545,6.065,2.074,30.894,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5323,-1.1235,-1.5,2.4207,-0.3995,0,0,1,0.619,0.335,0.665,0,0,0.0,3,SEARCH_PHASE,-0.938,-0.6977,1.6726,1.2263
759,84.789,-2.4828,-9.5237,31.0131,-0.9379,-0.6958,-0.5448,6.047,2.051,30.881,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5323,-1.1234,-1.5,2.4207,-0.3813,0,0,1,0.62,0.343,0.657,0,0,0.0,3,SEARCH_PHASE,-0.9379,-0.6958,1.6538,1.2124
760,84.906,-2.5015,-9.5375,31.0022,-0.9354,-0.6939,-0.5447,6.029,2.027,30.869,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5324,-1.1233,-1.5,2.4207,-0.4063,0,0,1,0.621,0.337,0.663,0,0,0.0,3,SEARCH_PHASE,-0.9354,-0.6939,1.6351,1.1985
761,85.025,-2.5202,-9.5513,30.9914,-0.9333,-0.6905,-0.5445,6.012,2.004,30.857,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5325,-1.1232,-1.5,2.4207,-0.3881,0,0,1,0.621,0.337,0.663,0,0,0.0,3,SEARCH_PHASE,-0.9333,-0.6905,1.6164,1.1847
762,85.143,-2.5388,-9.5651,30.9805,-0.9286,-0.6872,-0.5444,5.994,1.981,30.844,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5325,-1.1231,-1.5,2.4207,-0.4126,0,0,1,0.623,0.338,0.662,0,0,0.0,3,SEARCH_PHASE,-0.9286,-0.6872,1.5978,1.171
763,85.264,-2.5573,-9.5787,30.9696,-0.9243,-0.6828,-0.5443,5.976,1.958,30.832,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5326,-1.123,-1.5,2.4207,-0.3946,0,0,1,0.624,0.338,0.662,0,0,0.0,3,SEARCH_PHASE,-0.9243,-0.6828,1.5794,1.1573
764,85.416,-2.5756,-9.5923,30.9587,-0.9173,-0.6788,-0.5451,5.959,1.935,30.819,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5326,-1.123,-1.5,2.4207,-0.4173,0,0,1,0.626,0.35,0.65,0,0,0.0,3,SEARCH_PHASE,-0.9173,-0.6788,1.561,1.1438
765,85.56,-2.5938,-9.6058,30.9478,-0.9103,-0.6739,-0.5447,5.941,1.913,30.807,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5327,-1.1229,-1.5,2.4207,-0.3943,0,0,1,0.628,0.354,0.646,0,0,0.0,3,SEARCH_PHASE,-0.9103,-0.6739,1.5428,1.1303
766,85.694,-2.6118,-9.6192,30.9369,-0.9014,-0.6699,-0.5446,5.924,1.89,30.795,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5328,-1.1227,-1.5,2.4207,-0.4056,0,0,1,0.63,0.358,0.642,0,0,0.0,3,SEARCH_PHASE,-0.9014,-0.6699,1.5248,1.1169
767,85.832,-2.6297,-9.6325,30.926,-0.8937,-0.6655,-0.5448,5.906,1.868,30.783,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.5329,-1.1226,-1.5,2.4207,-0.3838,0,0,1,0.63,0.354,0.646,0,0,0.0,3,SEARCH_PHASE,-0.8937,-0.6655,1.5069,1.1036
768,85.975,-2.6474,-9.6457,30.9151,-0.8842,-0.6616,-0.5446,5.889,1.846,30.771,-4.1366,-10.7361,0.2,0.0,0.0,0.0,-1.533,-1.1224,-1.5,2.4207,-0.4072,0,0,1,0.632,0.358,0.642,0,0,0.0,3,SEARCH_PHASE,-0.8842,-0.6616,1.4892,1.0903
