step,time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,agl,dist_xy,dist_3d,target_x,target_y,target_z,plat_vel_x,plat_vel_y,plat_vel_z,cmd_vx,cmd_vy,cmd_vz,cmd_speed,cmd_yaw,landing_phase,descent_phase,assist_type,collision_risk,clutter_density,navigability,escape_active,pred_escape_active,threat_acc
269,9.134,2.2851,-2.4227,5.0316,-0.9506,-0.6051,-0.5446,5.012,2.217,5.316,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.6181,-0.9959,-1.5,2.4207,-0.4096,0,0,1,0.524,0.186,0.814,0,0,0.0
270,9.16,2.2661,-2.4348,5.0207,-0.9492,-0.6053,-0.5447,5.001,2.194,5.297,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.6182,-0.9957,-1.5,2.4207,-0.4187,0,0,1,0.527,0.186,0.814,0,0,0.0
271,9.186,2.2471,-2.4469,5.0098,-0.9489,-0.6052,-0.5447,4.99,2.172,5.277,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.6184,-0.9954,-1.5,2.4207,-0.3983,0,0,1,0.524,0.181,0.819,0,0,0.0
272,9.212,2.2282,-2.459,4.9989,-0.9472,-0.6054,-0.5446,4.979,2.149,5.258,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.6186,-0.9951,-1.5,2.4207,-0.4242,0,0,1,0.528,0.186,0.814,0,0,0.0
273,9.239,2.2093,-2.4711,4.988,-0.9468,-0.6043,-0.5446,4.968,2.127,5.239,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.6187,-0.9948,-1.5,2.4207,-0.4041,0,0,1,0.525,0.183,0.817,0,0,0.0
274,9.265,2.1904,-2.4832,4.9771,-0.945,-0.6039,-0.5446,4.957,2.104,5.22,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.6189,-0.9945,-1.5,2.4207,-0.4291,0,0,1,0.53,0.187,0.813,0,0,0.0
275,9.291,2.1715,-2.4952,4.9662,-0.9446,-0.6025,-0.5446,4.946,2.082,5.201,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.6191,-0.9942,-1.5,2.4207,-0.4092,0,0,1,0.528,0.186,0.814,0,0,0.0
276,9.318,2.1526,-2.5073,4.9553,-0.9425,-0.602,-0.5451,4.935,2.06,5.182,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.6193,-0.9939,-1.5,2.4207,-0.4341,0,0,1,0.533,0.195,0.805,0,0,0.0
277,9.344,2.1338,-2.5193,4.9444,-0.9415,-0.6008,-0.5449,4.924,2.037,5.163,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.6195,-0.9936,-1.5,2.4207,-0.4125,0,0,1,0.532,0.194,0.806,0,0,0.0
278,9.37,2.115,-2.5313,4.9335,-0.9393,-0.6009,-0.5449,4.914,2.015,5.145,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.6197,-0.9933,-1.5,2.4207,-0.4192,0,0,1,0.535,0.196,0.804,0,0,0.0
279,9.395,2.0962,-2.5433,4.9226,-0.9389,-0.6008,-0.5448,4.903,1.993,5.126,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.6199,-0.9929,-1.5,2.4207,-0.3976,0,0,1,0.531,0.187,0.813,0,0,0.0
280,9.421,2.0775,-2.5553,4.9117,-0.9374,-0.6009,-0.5447,4.892,1.97,5.107,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.6201,-0.9925,-1.5,2.4207,-0.4211,0,0,1,0.534,0.193,0.807,0,0,0.0
281,9.447,2.0587,-2.5673,4.9008,-0.9377,-0.5996,-0.5447,4.881,1.948,5.089,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.6204,-0.9922,-1.5,2.4207,-0.3996,0,0,1,0.531,0.185,0.815,0,0,0.0
282,9.473,2.04,-2.5793,4.8899,-0.9367,-0.5987,-0.5447,4.87,1.926,5.07,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.6206,-0.9918,-1.5,2.4207,-0.4233,0,0,1,0.535,0.194,0.806,0,0,0.0
283,9.499,2.0213,-2.5912,4.879,-0.9371,-0.5967,-0.5447,4.859,1.904,5.051,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.6208,-0.9915,-1.5,2.4207,-0.3996,0,0,1,0.533,0.19,0.81,0,0,0.0
284,9.525,2.0025,-2.6031,4.8681,-0.9359,-0.5955,-0.5447,4.848,1.882,5.033,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.621,-0.9911,-1.5,2.4207,-0.4235,0,0,1,0.538,0.198,0.802,0,0,0.0
285,9.551,1.9838,-2.615,4.8572,-0.9352,-0.5932,-0.5446,4.837,1.859,5.015,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.6212,-0.9908,-1.5,2.4207,-0.4019,0,0,1,0.537,0.189,0.811,0,0,0.0
286,9.577,1.9652,-2.6268,4.8464,-0.9321,-0.5917,-0.5446,4.826,1.837,4.996,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.6214,-0.9905,-1.5,2.4207,-0.404,0,0,1,0.537,0.193,0.807,0,0,0.0
287,9.602,1.9466,-2.6386,4.8355,-0.9292,-0.5894,-0.545,4.815,1.815,4.978,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.6216,-0.9902,-1.5,2.4207,-0.3857,0,0,1,0.531,0.182,0.818,0,0,0.0
288,9.628,1.9281,-2.6503,4.8246,-0.9241,-0.5863,-0.5446,4.805,1.793,4.96,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.6218,-0.9898,-1.5,2.4207,-0.4137,0,0,1,0.533,0.186,0.814,0,0,0.0
289,9.654,1.9097,-2.662,4.8137,-0.9198,-0.5809,-0.5442,4.794,1.772,4.942,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.622,-0.9895,-1.5,2.4207,-0.3957,0,0,1,0.527,0.177,0.823,0,0,0.0
290,9.68,1.8915,-2.6735,4.8028,-0.913,-0.5749,-0.5445,4.783,1.75,4.924,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.6222,-0.9892,-1.5,2.4207,-0.4194,0,0,1,0.53,0.182,0.818,0,0,0.0
291,9.706,1.8733,-2.6848,4.7919,-0.9067,-0.5668,-0.5441,4.772,1.729,4.907,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.6223,-0.989,-1.5,2.4207,-0.3992,0,0,1,0.526,0.179,0.821,0,0,0.0
292,9.732,1.8554,-2.696,4.781,-0.8978,-0.5582,-0.5439,4.761,1.708,4.889,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.6224,-0.9888,-1.5,2.4207,-0.4243,0,0,1,0.53,0.181,0.819,0,0,0.0
293,9.758,1.8376,-2.7069,4.7702,-0.8891,-0.5478,-0.5438,4.75,1.687,4.871,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.6225,-0.9887,-1.5,2.4207,-0.404,0,0,1,0.526,0.175,0.825,0,0,0.0
294,9.784,1.82,-2.7177,4.7593,-0.8775,-0.5372,-0.5446,4.739,1.666,4.854,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.6225,-0.9887,-1.5,2.4207,-0.4345,0,0,1,0.53,0.179,0.821,0,0,0.0
295,9.81,1.8027,-2.7282,4.7484,-0.8658,-0.5249,-0.5448,4.728,1.646,4.837,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.6225,-0.9888,-1.5,2.4207,-0.4036,0,0,1,0.527,0.179,0.821,0,0,0.0
296,9.836,1.7857,-2.7384,4.7375,-0.8535,-0.5133,-0.5449,4.717,1.626,4.82,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.6224,-0.9889,-1.5,2.4207,-0.436,0,0,1,0.532,0.184,0.816,0,0,0.0
297,9.861,1.7688,-2.7484,4.7266,-0.8412,-0.5005,-0.5451,4.707,1.606,4.803,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.6223,-0.9891,-1.5,2.4207,-0.399,0,0,1,0.529,0.18,0.82,0,0,0.0
298,9.887,1.7523,-2.7582,4.7157,-0.8286,-0.4887,-0.5452,4.696,1.587,4.786,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.6221,-0.9894,-1.5,2.4207,-0.4362,0,0,1,0.533,0.179,0.821,0,0,0.0
299,9.913,1.736,-2.7677,4.7048,-0.8155,-0.4756,-0.5455,4.685,1.568,4.77,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.6218,-0.9898,-1.5,2.4207,-0.4074,0,0,1,0.533,0.183,0.817,0,0,0.0
300,9.939,1.7199,-2.777,4.6938,-0.8035,-0.464,-0.5456,4.674,1.55,4.754,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.5808,-0.9649,-1.116,2.1623,-0.4441,1,1,0,0.54,0.185,0.815,0,0,0.0
301,9.965,1.7039,-2.7862,4.6807,-0.7972,-0.4584,-0.6575,4.661,1.531,4.735,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.5397,-0.94,-0.732,1.9469,-0.4441,1,1,0,0.548,0.199,0.801,0,0,0.0
302,9.991,1.6882,-2.7952,4.6668,-0.7868,-0.4504,-0.6926,4.647,1.513,4.716,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.4987,-0.9152,-0.348,1.7902,-0.478,1,1,0,0.56,0.212,0.788,0,0,0.0
303,10.017,1.6728,-2.804,4.6555,-0.7684,-0.4392,-0.5686,4.635,1.496,4.7,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.4576,-0.8903,-0.1674,1.7162,-0.4456,1,1,0,0.564,0.224,0.776,0,0,0.0
304,10.043,1.6578,-2.8127,4.6471,-0.7524,-0.4363,-0.4191,4.627,1.478,4.686,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.4165,-0.8655,-0.4216,1.7127,-0.4955,1,1,0,0.576,0.232,0.768,0,0,0.0
305,10.069,1.6428,-2.8214,4.6388,-0.7487,-0.4374,-0.413,4.619,1.461,4.673,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.3755,-0.8406,-0.432,1.6689,-0.4714,1,1,0,0.583,0.233,0.767,0,0,0.0
306,10.096,1.6277,-2.8303,4.6307,-0.7533,-0.4456,-0.4077,4.611,1.443,4.66,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.3345,-0.8157,-0.441,1.625,-0.4955,1,1,0,0.597,0.253,0.747,0,0,0.0
307,10.122,1.6124,-2.8395,4.6226,-0.769,-0.4588,-0.4056,4.603,1.425,4.647,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.2934,-0.7908,-0.4444,1.5798,-0.4599,1,1,0,0.604,0.263,0.737,0,0,0.0
308,10.149,1.5965,-2.8491,4.6144,-0.7923,-0.479,-0.4062,4.594,1.407,4.633,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.2524,-0.7658,-0.4435,1.5335,-0.4231,1,1,0,0.606,0.253,0.747,0,0,0.0
309,10.175,1.5801,-2.8592,4.6062,-0.8222,-0.5028,-0.4096,4.586,1.388,4.62,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.2115,-0.7408,-0.4377,1.4859,-0.4475,1,1,0,0.612,0.252,0.748,0,0,0.0
310,10.202,1.5629,-2.8697,4.598,-0.8575,-0.5279,-0.4126,4.578,1.367,4.606,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.1705,-0.7158,-0.4326,1.4386,-0.4104,1,1,0,0.613,0.253,0.747,0,0,0.0
311,10.229,1.545,-2.8808,4.5897,-0.8953,-0.556,-0.4171,4.57,1.346,4.591,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.1296,-0.6907,-0.425,1.3905,-0.3762,1,1,0,0.609,0.243,0.757,0,0,0.0
312,10.255,1.5263,-2.8925,4.5812,-0.9342,-0.5839,-0.4208,4.561,1.324,4.577,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.0887,-0.6656,-0.4187,1.3429,-0.3959,1,1,0,0.608,0.243,0.757,0,0,0.0
313,10.282,1.5068,-2.9047,4.5727,-0.9753,-0.6093,-0.4254,4.553,1.301,4.562,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.0478,-0.6405,-0.4108,1.2949,-0.3833,1,1,0,0.605,0.248,0.752,0,0,0.0
314,10.309,1.4865,-2.9174,4.5642,-1.0162,-0.6344,-0.4283,4.544,1.277,4.547,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.0069,-0.6153,-0.4059,1.2479,-0.3947,1,1,0,0.603,0.25,0.75,0,0,0.0
315,10.335,1.4654,-2.9305,4.5556,-1.0544,-0.6579,-0.4293,4.536,1.253,4.532,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.966,-0.5902,-0.4041,1.202,-0.3648,1,1,0,0.597,0.245,0.755,0,0,0.0
316,10.361,1.4437,-2.9441,4.547,-1.0872,-0.6801,-0.4286,4.527,1.227,4.517,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.9251,-0.565,-0.4054,1.1573,-0.3872,1,1,0,0.593,0.237,0.763,0,0,0.0
317,10.388,1.4214,-2.9581,4.5385,-1.1135,-0.6978,-0.4277,4.518,1.201,4.502,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.8842,-0.5398,-0.407,1.1131,-0.3557,1,1,0,0.584,0.226,0.774,0,0,0.0
318,10.414,1.3987,-2.9724,4.5299,-1.1354,-0.7131,-0.4258,4.51,1.174,4.486,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.8434,-0.5146,-0.4101,1.0697,-0.377,1,1,0,0.58,0.236,0.764,0,0,0.0
319,10.44,1.3757,-2.9868,4.5215,-1.1512,-0.7228,-0.4229,4.501,1.147,4.471,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.8026,-0.4894,-0.4151,1.0276,-0.3627,1,1,0,0.572,0.222,0.778,0,0,0.0
320,10.471,1.3525,-3.0014,4.5131,-1.1577,-0.7284,-0.4194,4.493,1.119,4.456,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.7618,-0.4641,-0.421,0.9864,-0.3876,1,1,0,0.571,0.217,0.783,0,0,0.0
321,10.503,1.3294,-3.016,4.5048,-1.1581,-0.7285,-0.4158,4.485,1.092,4.441,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.721,-0.4387,-0.4271,0.9459,-0.3737,1,1,0,0.565,0.212,0.788,0,0,0.0
322,10.535,1.3064,-3.0304,4.4965,-1.1492,-0.7244,-0.4136,4.476,1.065,4.426,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.6803,-0.4134,-0.4309,0.9051,-0.3978,1,1,0,0.567,0.215,0.785,0,0,0.0
323,10.567,1.2837,-3.0447,4.4883,-1.1341,-0.7146,-0.4098,4.468,1.038,4.412,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.6395,-0.388,-0.4373,0.8664,-0.3796,1,1,0,0.562,0.203,0.797,0,0,0.0
324,10.601,1.2615,-3.0588,4.4801,-1.1103,-0.7009,-0.4081,4.46,1.012,4.398,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5988,-0.3626,-0.4403,0.827,-0.411,1,1,0,0.567,0.198,0.802,0,0,0.0
325,10.636,1.2399,-3.0724,4.472,-1.0809,-0.6819,-0.4062,4.452,0.986,4.384,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5581,-0.3371,-0.4434,0.7885,-0.3912,1,1,0,0.564,0.199,0.801,0,0,0.0
326,10.668,1.219,-3.0856,4.4639,-1.0442,-0.6597,-0.4064,4.444,0.961,4.371,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5175,-0.3116,-0.4432,0.7492,-0.4051,1,1,0,0.568,0.2,0.8,0,0,0.0
327,10.7,1.1989,-3.0982,4.4558,-1.0029,-0.6327,-0.4059,4.436,0.938,4.358,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4768,-0.286,-0.444,0.7116,-0.3915,1,1,0,0.565,0.19,0.81,0,0,0.0
328,10.732,1.1798,-3.1103,4.4476,-0.9545,-0.6028,-0.4069,4.428,0.915,4.345,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4363,-0.2604,-0.4422,0.6736,-0.4265,1,1,0,0.567,0.191,0.809,0,0,0.0
329,10.761,1.1618,-3.1217,4.4395,-0.9023,-0.5684,-0.4086,4.419,0.894,4.333,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.3957,-0.2348,-0.4393,0.6361,-0.3925,1,1,0,0.566,0.189,0.811,0,0,0.0
330,10.793,1.1448,-3.1323,4.4313,-0.8472,-0.5327,-0.4094,4.411,0.874,4.321,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.3551,-0.2091,-0.438,0.6014,-0.4352,1,1,0,0.57,0.197,0.803,0,0,0.0
331,10.823,1.1291,-3.1422,4.423,-0.7879,-0.493,-0.4116,4.403,0.855,4.309,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.3658,-0.2162,-0.4342,0.6075,-0.408,1,1,0,0.563,0.186,0.814,0,0,0.0
332,10.85,1.1145,-3.1512,4.4147,-0.7269,-0.4531,-0.4177,4.395,0.838,4.297,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.3817,-0.2265,-0.424,0.6138,-0.4371,1,1,0,0.565,0.19,0.81,0,0,0.0
333,10.877,1.1012,-3.1595,4.4062,-0.6661,-0.411,-0.4234,4.386,0.822,4.286,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.398,-0.2378,-0.4143,0.6218,-0.4688,1,1,0,0.569,0.196,0.804,0,0,0.0
334,10.904,1.0891,-3.1668,4.3977,-0.6043,-0.3687,-0.4283,4.378,0.808,4.275,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4152,-0.2496,-0.4059,0.632,-0.462,1,1,0,0.568,0.191,0.809,0,0,0.0
335,10.931,1.0783,-3.1734,4.389,-0.543,-0.3298,-0.4319,4.369,0.796,4.264,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4326,-0.2607,-0.3998,0.6442,-0.4819,1,1,0,0.569,0.198,0.802,0,0,0.0
336,10.957,1.0686,-3.1793,4.3803,-0.4857,-0.2925,-0.4339,4.36,0.784,4.253,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4492,-0.2715,-0.3963,0.6577,-0.4535,1,1,0,0.569,0.198,0.802,0,0,0.0
337,10.984,1.0599,-3.1845,4.3716,-0.4333,-0.2599,-0.4344,4.352,0.774,4.243,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4646,-0.2811,-0.3956,0.6719,-0.478,1,1,0,0.571,0.202,0.798,0,0,0.0
338,11.01,1.0522,-3.1891,4.363,-0.3844,-0.2292,-0.4346,4.343,0.765,4.233,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4791,-0.2904,-0.3952,0.6856,-0.479,1,1,0,0.572,0.205,0.795,0,0,0.0
339,11.036,1.0454,-3.1931,4.3543,-0.3405,-0.2034,-0.4326,4.334,0.757,4.223,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4923,-0.2981,-0.3986,0.7001,-0.4696,1,1,0,0.575,0.217,0.783,0,0,0.0
340,11.062,1.0393,-3.1968,4.3457,-0.3049,-0.1822,-0.4302,4.326,0.75,4.213,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5031,-0.3046,-0.4027,0.7128,-0.4783,1,1,0,0.579,0.224,0.776,0,0,0.0
341,11.088,1.0338,-3.2001,4.3372,-0.2748,-0.1657,-0.4272,4.317,0.744,4.203,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5123,-0.3096,-0.4078,0.7243,-0.4426,1,1,0,0.579,0.227,0.773,0,0,0.0
342,11.114,1.0287,-3.2032,4.3287,-0.2529,-0.1542,-0.4247,4.309,0.738,4.194,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5189,-0.313,-0.412,0.7328,-0.4792,1,1,0,0.587,0.239,0.761,0,0,0.0
343,11.139,1.024,-3.2061,4.3202,-0.237,-0.1453,-0.4214,4.3,0.732,4.185,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5238,-0.3157,-0.4176,0.7405,-0.4301,1,1,0,0.588,0.235,0.765,0,0,0.0
344,11.165,1.0194,-3.2089,4.3119,-0.2287,-0.1419,-0.4193,4.292,0.727,4.176,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5262,-0.3166,-0.4212,0.7447,-0.4641,1,1,0,0.595,0.251,0.749,0,0,0.0
345,11.189,1.0149,-3.2117,4.3035,-0.2263,-0.1404,-0.417,4.284,0.721,4.166,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5268,-0.3169,-0.4252,0.7475,-0.418,1,1,0,0.597,0.239,0.761,0,0,0.0
346,11.213,1.0103,-3.2146,4.2952,-0.2312,-0.1437,-0.4159,4.275,0.716,4.157,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.525,-0.3156,-0.4269,0.7467,-0.4412,1,1,0,0.604,0.252,0.748,0,0,0.0
347,11.237,1.0055,-3.2176,4.2869,-0.2416,-0.1482,-0.4158,4.267,0.71,4.148,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5215,-0.314,-0.4272,0.7436,-0.4162,1,1,0,0.607,0.247,0.753,0,0,0.0
348,11.261,1.0003,-3.2207,4.2786,-0.2553,-0.1561,-0.4149,4.259,0.704,4.139,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5168,-0.3112,-0.4286,0.74,-0.4392,1,1,0,0.614,0.261,0.739,0,0,0.0
349,11.286,0.9948,-3.224,4.2703,-0.2751,-0.1654,-0.4154,4.25,0.698,4.13,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5101,-0.308,-0.4278,0.7336,-0.4009,1,1,0,0.616,0.263,0.737,0,0,0.0
350,11.311,0.9889,-3.2276,4.2619,-0.2977,-0.1783,-0.4166,4.242,0.691,4.12,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5024,-0.3037,-0.4258,0.7252,-0.4142,1,1,0,0.62,0.269,0.731,0,0,0.0
351,11.335,0.9825,-3.2314,4.2536,-0.3213,-0.1915,-0.4172,4.234,0.684,4.111,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4942,-0.2992,-0.4247,0.717,-0.3842,1,1,0,0.618,0.265,0.735,0,0,0.0
352,11.361,0.9755,-3.2355,4.2452,-0.348,-0.2063,-0.4192,4.225,0.675,4.101,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4849,-0.2941,-0.4214,0.7066,-0.4116,1,1,0,0.621,0.269,0.731,0,0,0.0
353,11.387,0.968,-3.2399,4.2368,-0.3761,-0.2204,-0.4203,4.217,0.667,4.091,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4751,-0.2892,-0.4194,0.6966,-0.3882,1,1,0,0.619,0.265,0.735,0,0,0.0
354,11.413,0.9599,-3.2446,4.2284,-0.4027,-0.2356,-0.4205,4.208,0.657,4.082,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4655,-0.2839,-0.4191,0.6878,-0.4123,1,1,0,0.621,0.265,0.735,0,0,0.0
355,11.44,0.9513,-3.2496,4.22,-0.4289,-0.2495,-0.4211,4.2,0.647,4.072,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.456,-0.279,-0.4182,0.6787,-0.3978,1,1,0,0.62,0.262,0.738,0,0,0.0
356,11.466,0.9423,-3.2549,4.2115,-0.4516,-0.2642,-0.4215,4.192,0.637,4.062,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4475,-0.2737,-0.4174,0.6704,-0.4048,1,1,0,0.62,0.268,0.732,0,0,0.0
357,11.492,0.9328,-3.2605,4.2031,-0.4736,-0.2779,-0.4218,4.183,0.626,4.052,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4391,-0.2687,-0.417,0.6625,-0.3811,1,1,0,0.615,0.262,0.738,0,0,0.0
358,11.517,0.923,-3.2663,4.1947,-0.4922,-0.2911,-0.4215,4.175,0.615,4.042,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4317,-0.2638,-0.4175,0.6559,-0.4095,1,1,0,0.616,0.262,0.738,0,0,0.0
359,11.543,0.9128,-3.2723,4.1863,-0.5083,-0.3015,-0.4209,4.166,0.603,4.032,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4251,-0.2597,-0.4184,0.6506,-0.3918,1,1,0,0.612,0.258,0.742,0,0,0.0
360,11.569,0.9024,-3.2785,4.1778,-0.5203,-0.3111,-0.4206,4.158,0.591,4.021,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4198,-0.2559,-0.419,0.646,-0.4157,1,1,0,0.613,0.257,0.743,0,0,0.0
361,11.594,0.8918,-3.2849,4.1695,-0.5307,-0.3182,-0.4198,4.149,0.578,4.011,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4151,-0.2528,-0.4204,0.6426,-0.4002,1,1,0,0.61,0.26,0.74,0,0,0.0
362,11.62,0.8811,-3.2914,4.1611,-0.5361,-0.3243,-0.4197,4.141,0.566,4.001,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.412,-0.2499,-0.4206,0.6396,-0.4171,1,1,0,0.613,0.261,0.739,0,0,0.0
363,11.646,0.8703,-3.298,4.1527,-0.5396,-0.3282,-0.4189,4.133,0.553,3.991,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4022,-0.2434,-0.4218,0.6316,-0.3943,1,1,0,0.61,0.253,0.747,0,0,0.0
364,11.671,0.8595,-3.3046,4.1443,-0.5382,-0.3312,-0.4185,4.124,0.54,3.981,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.388,-0.2333,-0.4226,0.6193,-0.4068,1,1,0,0.611,0.256,0.744,0,0,0.0
365,11.697,0.8488,-3.3112,4.1359,-0.5347,-0.3321,-0.4183,4.116,0.528,3.971,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.3746,-0.2239,-0.4229,0.6078,-0.3881,1,1,0,0.606,0.255,0.745,0,0,0.0
366,11.722,0.8383,-3.3179,4.1276,-0.5275,-0.332,-0.4176,4.108,0.515,3.961,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.3628,-0.2149,-0.4241,0.5981,-0.4165,1,1,0,0.609,0.254,0.746,0,0,0.0
367,11.748,0.8279,-3.3244,4.1192,-0.5196,-0.329,-0.4172,4.099,0.503,3.951,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.3515,-0.207,-0.4248,0.589,-0.3993,1,1,0,0.605,0.25,0.75,0,0,0.0
368,11.774,0.8177,-3.3309,4.1109,-0.5079,-0.3249,-0.4171,4.091,0.491,3.942,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.3419,-0.1996,-0.4249,0.5808,-0.4125,1,1,0,0.606,0.247,0.753,0,0,0.0
369,11.799,0.8078,-3.3373,4.1026,-0.4954,-0.3183,-0.4176,4.083,0.479,3.932,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.333,-0.1934,-0.4241,0.5729,-0.3929,1,1,0,0.601,0.242,0.758,0,0,0.0
370,11.825,0.7983,-3.3435,4.0942,-0.479,-0.3105,-0.4173,4.074,0.468,3.922,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.326,-0.1878,-0.4246,0.5673,-0.4275,1,1,0,0.603,0.246,0.754,0,0,0.0
371,11.851,0.789,-3.3495,4.0859,-0.462,-0.3001,-0.4175,4.066,0.457,3.913,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.3198,-0.1835,-0.4243,0.5621,-0.4026,1,1,0,0.598,0.235,0.765,0,0,0.0
372,11.877,0.7801,-3.3553,4.0775,-0.4437,-0.2894,-0.4183,4.057,0.446,3.903,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.3145,-0.1797,-0.4229,0.5569,-0.4237,1,1,0,0.6,0.237,0.763,0,0,0.0
